Durations: Step: 9548.14ms, Load: 2886.58ms, Logits: 0.10ms, Save: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3664.51ms, Save: 62.19ms, Logits: 0.35ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3738.34ms, Save: 58.87ms, Logits: 0.38ms, Print: 0.17ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3703.99ms, Save: 56.62ms, Logits: 0.36ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3661.82ms, Save: 58.86ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3691.09ms, Save: 59.64ms, Logits: 0.36ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3751.80ms, Save: 61.50ms, Logits: 0.35ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3393.46ms, Save: 57.73ms, Load: 5.29ms, Logits: 0.32ms, Print: 0.08ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3810.04ms, Save: 56.22ms, Logits: 0.37ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3760.76ms, Save: 62.49ms, Load: 5.10ms, Logits: 0.36ms, Print: 0.09ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3547.89ms, Save: 59.24ms, Logits: 0.32ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3738.73ms, Save: 60.70ms, Logits: 0.35ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3960.51ms, Save: 56.54ms, Logits: 0.37ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4005.91ms, Save: 60.66ms, Logits: 0.37ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3980.27ms, Save: 60.68ms, Logits: 0.42ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3858.53ms, Save: 60.07ms, Logits: 0.36ms, Print: 0.14ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3980.85ms, Save: 61.51ms, Logits: 0.38ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3940.02ms, Save: 56.73ms, Logits: 0.37ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3979.72ms, Save: 60.20ms, Logits: 0.39ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3921.42ms, Save: 65.00ms, Logits: 0.38ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3916.55ms, Save: 62.76ms, Logits: 0.39ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4200.81ms, Save: 60.72ms, Logits: 0.45ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3987.89ms, Save: 58.91ms, Print: 0.86ms, Logits: 0.38ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3825.98ms, Save: 55.08ms, Logits: 0.36ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3656.25ms, Save: 59.91ms, Load: 5.28ms, Logits: 0.35ms, Print: 0.08ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3981.29ms, Save: 60.15ms, Logits: 0.36ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3670.02ms, Save: 57.27ms, Logits: 0.32ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3658.44ms, Save: 56.93ms, Logits: 0.33ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4013.85ms, Save: 61.73ms, Logits: 0.35ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3686.46ms, Save: 58.55ms, Logits: 0.34ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3842.05ms, Save: 58.55ms, Logits: 0.35ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3719.66ms, Save: 59.61ms, Logits: 0.33ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3776.75ms, Save: 59.95ms, Logits: 0.34ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3735.89ms, Save: 59.49ms, Logits: 0.33ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3784.19ms, Save: 59.42ms, Logits: 0.33ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4140.15ms, Save: 59.04ms, Logits: 0.37ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3889.26ms, Save: 59.58ms, Logits: 0.37ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3902.33ms, Save: 62.47ms, Logits: 0.36ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4010.04ms, Save: 62.80ms, Logits: 0.38ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3894.61ms, Save: 60.19ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3844.11ms, Save: 60.46ms, Logits: 0.36ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3987.25ms, Save: 64.17ms, Logits: 0.38ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3990.47ms, Save: 60.29ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4090.44ms, Save: 63.54ms, Logits: 0.40ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4040.11ms, Save: 61.60ms, Logits: 0.44ms, Print: 0.21ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4098.09ms, Save: 60.32ms, Logits: 0.40ms, Print: 0.30ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3901.06ms, Save: 58.39ms, Logits: 0.35ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3799.71ms, Save: 60.85ms, Logits: 0.35ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3868.34ms, Save: 60.02ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3719.80ms, Save: 57.47ms, Logits: 0.34ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3718.82ms, Save: 57.29ms, Logits: 0.33ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3757.43ms, Save: 55.79ms, Logits: 0.34ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3766.12ms, Save: 58.64ms, Logits: 0.33ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3870.36ms, Save: 58.55ms, Logits: 0.35ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3726.65ms, Save: 57.50ms, Logits: 0.33ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3799.82ms, Save: 57.13ms, Logits: 0.33ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4001.58ms, Save: 58.79ms, Logits: 0.38ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3988.30ms, Save: 63.47ms, Logits: 0.37ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4007.28ms, Save: 64.48ms, Logits: 0.37ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3815.43ms, Save: 61.05ms, Logits: 0.37ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3892.52ms, Save: 63.97ms, Logits: 0.37ms, Print: 0.29ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3837.07ms, Save: 57.35ms, Logits: 0.35ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3809.94ms, Save: 57.07ms, Logits: 0.35ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3857.04ms, Save: 57.60ms, Logits: 0.34ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3813.39ms, Save: 57.88ms, Logits: 0.36ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4130.53ms, Save: 63.06ms, Logits: 0.39ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3779.12ms, Save: 58.58ms, Logits: 0.36ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3973.98ms, Save: 59.17ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4013.57ms, Save: 59.61ms, Logits: 0.37ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3952.04ms, Save: 57.24ms, Logits: 0.37ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4322.48ms, Save: 57.06ms, Logits: 0.42ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3937.01ms, Save: 60.06ms, Logits: 0.39ms, Print: 0.20ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3948.66ms, Save: 62.52ms, Logits: 0.40ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3971.44ms, Save: 57.45ms, Logits: 0.39ms, Print: 0.14ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4023.55ms, Save: 61.06ms, Logits: 0.39ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3977.96ms, Save: 59.52ms, Logits: 0.38ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3831.60ms, Save: 58.55ms, Logits: 0.38ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4060.74ms, Save: 60.87ms, Logits: 0.40ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3853.61ms, Save: 59.29ms, Logits: 0.38ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3786.64ms, Save: 58.27ms, Logits: 0.39ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3889.80ms, Save: 59.50ms, Logits: 0.38ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3874.33ms, Save: 59.03ms, Logits: 0.39ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3791.79ms, Save: 58.53ms, Logits: 0.37ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3883.20ms, Save: 60.38ms, Logits: 0.37ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3827.80ms, Save: 59.57ms, Logits: 0.36ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3830.66ms, Save: 64.43ms, Logits: 0.37ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3664.83ms, Save: 58.74ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3697.72ms, Save: 59.46ms, Logits: 0.36ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3714.41ms, Save: 61.20ms, Logits: 0.39ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3705.71ms, Save: 59.66ms, Logits: 0.38ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3682.21ms, Save: 61.51ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3723.72ms, Save: 59.15ms, Logits: 0.37ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3717.85ms, Save: 56.71ms, Logits: 0.37ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3678.90ms, Save: 58.05ms, Logits: 0.36ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3825.20ms, Save: 60.93ms, Logits: 0.38ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3754.61ms, Save: 60.20ms, Logits: 0.38ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3857.46ms, Save: 59.76ms, Logits: 0.37ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3771.05ms, Save: 60.59ms, Logits: 0.41ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3784.91ms, Save: 56.24ms, Logits: 0.37ms, Print: 0.20ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3702.60ms, Save: 56.25ms, Logits: 0.35ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3756.64ms, Save: 54.92ms, Logits: 0.35ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3789.56ms, Save: 57.98ms, Logits: 0.36ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3730.71ms, Save: 55.77ms, Logits: 0.37ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3722.53ms, Save: 59.20ms, Logits: 0.35ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3602.01ms, Save: 60.81ms, Logits: 0.36ms, Print: 0.16ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3678.96ms, Save: 58.69ms, Logits: 0.36ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3632.22ms, Save: 66.35ms, Logits: 0.36ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3723.89ms, Save: 57.78ms, Logits: 0.40ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3755.44ms, Save: 60.94ms, Logits: 0.39ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3677.55ms, Save: 58.83ms, Logits: 0.37ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3725.63ms, Save: 58.60ms, Logits: 0.37ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3837.25ms, Save: 61.63ms, Logits: 0.39ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3900.73ms, Save: 56.24ms, Logits: 0.37ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3649.70ms, Save: 58.09ms, Logits: 0.39ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3973.81ms, Save: 57.70ms, Logits: 0.39ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3600.17ms, Save: 59.24ms, Load: 5.22ms, Logits: 0.36ms, Print: 0.07ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3696.93ms, Save: 57.97ms, Logits: 0.34ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3614.46ms, Save: 56.74ms, Logits: 0.32ms, Print: 0.14ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3713.89ms, Save: 57.85ms, Logits: 0.34ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3764.31ms, Save: 58.42ms, Logits: 0.39ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3854.14ms, Save: 68.62ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3969.17ms, Save: 58.25ms, Logits: 0.39ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3917.94ms, Save: 62.11ms, Logits: 0.38ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3708.08ms, Save: 61.48ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3670.54ms, Save: 60.95ms, Logits: 0.37ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3851.36ms, Save: 61.35ms, Logits: 0.42ms, Print: 0.14ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3627.65ms, Save: 58.01ms, Logits: 0.35ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3656.56ms, Save: 55.64ms, Logits: 0.36ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3993.92ms, Save: 63.27ms, Logits: 0.38ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4112.46ms, Save: 60.84ms, Logits: 0.42ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3834.22ms, Save: 59.45ms, Logits: 0.37ms, Print: 0.16ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4266.59ms, Save: 56.31ms, Logits: 0.38ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4691.54ms, Save: 59.44ms, Logits: 0.51ms, Print: 0.17ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4236.01ms, Save: 53.66ms, Logits: 0.37ms, Print: 0.27ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4314.55ms, Save: 60.84ms, Logits: 0.40ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4422.65ms, Save: 56.45ms, Logits: 0.39ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4392.57ms, Save: 58.22ms, Logits: 0.38ms, Print: 0.13ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4309.26ms, Save: 60.34ms, Logits: 0.39ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4487.70ms, Save: 59.40ms, Logits: 0.40ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4737.55ms, Save: 60.15ms, Logits: 0.46ms, Print: 0.17ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4279.30ms, Save: 65.89ms, Logits: 0.39ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3469.32ms, Save: 58.14ms, Load: 5.22ms, Logits: 0.32ms, Print: 0.07ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3466.28ms, Save: 59.65ms, Logits: 0.31ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3440.83ms, Save: 58.46ms, Logits: 0.32ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3466.20ms, Save: 58.09ms, Logits: 0.33ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3416.17ms, Save: 56.42ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3629.70ms, Save: 60.24ms, Logits: 0.38ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3446.84ms, Save: 58.03ms, Logits: 0.33ms, Print: 0.12ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3446.43ms, Save: 57.49ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3473.94ms, Save: 57.81ms, Logits: 0.33ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3455.29ms, Save: 57.69ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3454.21ms, Save: 53.77ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3616.63ms, Save: 54.86ms, Logits: 0.37ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3478.27ms, Save: 54.50ms, Logits: 0.33ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3422.33ms, Save: 56.54ms, Logits: 0.31ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3470.43ms, Save: 56.69ms, Logits: 0.33ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3573.53ms, Save: 57.77ms, Logits: 0.36ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4040.61ms, Save: 57.02ms, Logits: 0.42ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3894.24ms, Save: 56.91ms, Logits: 0.37ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3773.97ms, Save: 58.62ms, Logits: 0.33ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3537.93ms, Save: 57.95ms, Logits: 0.31ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3418.61ms, Save: 57.67ms, Logits: 0.31ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3427.82ms, Save: 57.81ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3656.51ms, Save: 56.85ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3409.68ms, Save: 57.95ms, Logits: 0.31ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3436.26ms, Save: 56.56ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3441.25ms, Save: 58.12ms, Logits: 0.31ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3508.36ms, Save: 56.78ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3510.41ms, Save: 55.58ms, Logits: 0.33ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3604.65ms, Save: 60.46ms, Logits: 0.35ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3401.36ms, Save: 58.20ms, Logits: 0.31ms, Print: 0.11ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3426.15ms, Save: 55.65ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3427.08ms, Save: 53.44ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3436.56ms, Save: 54.84ms, Logits: 0.32ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3734.17ms, Save: 58.65ms, Logits: 0.39ms, Print: 0.08ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3465.51ms, Save: 61.73ms, Logits: 0.33ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3518.07ms, Save: 57.75ms, Logits: 0.35ms, Print: 0.06ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3511.92ms, Save: 59.06ms, Logits: 0.35ms, Print: 0.07ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3671.53ms, Save: 55.64ms, Logits: 0.36ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3686.21ms, Save: 57.61ms, Logits: 0.35ms, Print: 0.10ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3718.15ms, Save: 59.54ms, Logits: 0.36ms, Print: 0.09ms, Load: 0.00ms, Combine: 0.00ms, Token: 0.00ms
